hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3222.0,3724.0,3043.0,3328.0,3727.0,4007.0,4095.0,4095.0,14.23,-2.25,7.6,0.0,-0.61,-0.29,0.0,976.0,4095.0,999.0,3122.0,4095.0,4095.0,4095.0,4095.0,-12.17,-9.07,0.92,-0.09,0.38,0.31,1.0,person
3216.0,3723.0,3049.0,3313.0,3728.0,4016.0,4095.0,4095.0,8.32,-3.89,4.3,0.03,0.21,-0.58,0.0,979.0,4095.0,1008.0,3117.0,4095.0,4095.0,4095.0,4095.0,-4.4,-6.87,-1.71,0.11,-0.21,0.15,1.0,person
3230.0,3731.0,3044.0,3319.0,3734.0,3998.0,4095.0,4095.0,7.85,-5.01,4.14,0.04,0.06,-0.38,0.0,987.0,4095.0,997.0,3125.0,4095.0,4095.0,4095.0,4095.0,-4.53,-7.92,-1.84,-0.03,0.06,0.06,1.0,person
3216.0,3721.0,3044.0,3313.0,3734.0,4007.0,4095.0,4095.0,8.53,-4.76,4.46,0.0,-0.04,-0.22,0.0,979.0,4095.0,995.0,3127.0,4095.0,4095.0,4095.0,4095.0,-4.95,-7.87,-1.39,-0.07,-0.03,-0.0,1.0,person
3217.0,3729.0,3054.0,3327.0,3729.0,4005.0,4095.0,4095.0,8.43,-4.68,4.68,-0.09,0.07,-0.08,0.0,977.0,4095.0,1011.0,3132.0,4095.0,4095.0,4095.0,4095.0,-5.12,-7.91,-1.05,-0.1,0.02,0.01,1.0,person
3234.0,3723.0,3053.0,3326.0,3735.0,3994.0,4095.0,4095.0,8.78,-5.01,4.94,-0.08,-0.04,-0.09,0.0,986.0,4095.0,1014.0,3136.0,4095.0,4095.0,4095.0,4095.0,-5.2,-7.64,-1.15,-0.09,-0.07,-0.02,1.0,person
3229.0,3725.0,3041.0,3325.0,3737.0,3990.0,4095.0,4095.0,9.0,-4.98,4.66,0.03,-0.03,-0.16,0.0,975.0,4095.0,1003.0,3141.0,4095.0,4095.0,4095.0,4095.0,-5.26,-7.67,-1.48,-0.06,0.04,0.01,1.0,person
3221.0,3707.0,3052.0,3323.0,3743.0,4002.0,4095.0,4095.0,8.69,-4.86,4.59,0.01,-0.03,-0.14,0.0,980.0,4095.0,1006.0,3134.0,4095.0,4095.0,4095.0,4095.0,-5.32,-7.77,-1.22,-0.09,-0.01,0.01,1.0,person
3222.0,3727.0,3043.0,3313.0,3736.0,3986.0,4095.0,4095.0,8.88,-4.81,4.63,0.05,-0.04,-0.12,0.0,981.0,4095.0,1009.0,3136.0,4095.0,4095.0,4095.0,4095.0,-5.35,-7.74,-1.27,-0.09,0.06,0.01,1.0,person
3216.0,3711.0,3047.0,3313.0,3734.0,4007.0,4095.0,4095.0,8.75,-4.7,4.6,0.03,-0.02,-0.14,0.0,978.0,4095.0,986.0,3136.0,4095.0,4095.0,4095.0,4095.0,-5.33,-7.61,-1.36,-0.08,0.05,-0.01,1.0,person
