hall_1,hall_2,hall_3,flex_t,flex_i,flex_m,flex_r,flex_p,accel_x,sign
1886.0,2886.0,2971.0,3227.0,3485.0,3877.0,3109.0,3599.0,2.74,9.33,0.55,-0.16,-0.1,0.01,o
1689.0,2885.0,2978.0,3216.0,3484.0,3877.0,3104.0,3611.0,2.62,9.25,0.44,-0.03,-0.0,0.0,o
1394.0,2885.0,2974.0,3129.0,3460.0,3867.0,3103.0,3603.0,2.72,9.25,0.32,-0.11,0.06,-0.03,o
1259.0,2885.0,2970.0,2985.0,3392.0,3862.0,3095.0,3602.0,2.53,9.24,0.45,-0.17,-0.08,0.02,o
1231.0,2880.0,2969.0,2913.0,3354.0,3856.0,3097.0,3599.0,3.0,9.33,0.69,-0.14,-0.07,-0.04,o
1271.0,2890.0,2967.0,2937.0,3376.0,3837.0,3071.0,3596.0,2.69,9.28,0.68,0.04,0.14,-0.03,o
1431.0,2889.0,2981.0,2973.0,3392.0,3814.0,3039.0,3551.0,2.58,9.33,0.23,-0.05,0.1,0.0,o
1606.0,2895.0,2975.0,2994.0,3405.0,3785.0,3008.0,3519.0,2.94,9.17,0.6,-0.11,-0.22,0.05,o
1745.0,2896.0,2969.0,2995.0,3408.0,3760.0,2983.0,3479.0,2.72,9.39,0.59,0.02,0.15,-0.04,o
1873.0,2885.0,2966.0,3008.0,3408.0,3733.0,2951.0,3434.0,2.63,9.3,0.54,0.02,-0.11,0.1,o
2159.0,2893.0,2970.0,3003.0,3405.0,3700.0,2909.0,3390.0,2.93,9.36,0.6,-0.06,-0.01,0.03,o
2153.0,2896.0,2964.0,3010.0,3408.0,3669.0,2865.0,3359.0,2.86,9.17,0.5,0.06,-0.01,0.04,o
2268.0,2898.0,2962.0,3002.0,3389.0,3691.0,2875.0,3365.0,2.84,9.26,0.45,-0.02,0.03,0.05,o
2160.0,2896.0,2960.0,3007.0,3408.0,3702.0,2892.0,3362.0,3.08,9.28,0.35,0.03,-0.09,-0.05,o
2064.0,2898.0,2951.0,3012.0,3438.0,3710.0,2891.0,3381.0,2.92,9.31,0.4,0.04,-0.01,0.03,o
1703.0,2910.0,2963.0,3024.0,3433.0,3696.0,2870.0,3376.0,2.84,9.33,0.28,-0.08,0.06,-0.1,o
1243.0,2902.0,2966.0,3035.0,3413.0,3687.0,2851.0,3399.0,3.15,9.29,0.22,-0.09,-0.07,-0.08,o
1216.0,2901.0,2971.0,3029.0,3425.0,3675.0,2819.0,3383.0,2.62,9.32,0.2,-0.07,0.11,-0.08,o
1215.0,2906.0,2964.0,3024.0,3434.0,3662.0,2780.0,3344.0,3.23,9.28,0.51,0.04,-0.12,0.05,o
1236.0,2897.0,2971.0,3006.0,3433.0,3659.0,2751.0,3345.0,2.49,9.32,0.25,-0.05,0.15,-0.04,o
1230.0,2896.0,2965.0,3011.0,3440.0,3652.0,2751.0,3370.0,2.89,9.25,0.46,-0.16,-0.1,0.05,o
1261.0,2897.0,2962.0,3009.0,3445.0,3649.0,2747.0,3393.0,2.69,9.23,0.55,0.06,-0.05,-0.01,o
1648.0,2912.0,2965.0,2994.0,3429.0,3638.0,2747.0,3379.0,3.32,9.37,0.82,-0.03,-0.08,0.08,o
1846.0,2910.0,2961.0,3005.0,3431.0,3646.0,2765.0,3395.0,2.88,8.99,0.56,-0.05,-0.07,-0.03,o
1410.0,2902.0,2965.0,3003.0,3426.0,3646.0,2769.0,3383.0,2.88,9.38,0.37,0.09,0.16,-0.04,o
1388.0,2908.0,2963.0,3041.0,3441.0,3663.0,2795.0,3401.0,2.44,9.05,0.27,-0.11,0.09,-0.04,o
1301.0,2899.0,2960.0,3056.0,3440.0,3680.0,2806.0,3422.0,3.24,9.18,0.57,-0.16,0.01,-0.09,o
1459.0,2895.0,2960.0,3055.0,3439.0,3696.0,2829.0,3435.0,2.7,9.23,0.43,-0.03,0.02,-0.01,o
1703.0,2896.0,2960.0,3056.0,3438.0,3715.0,2854.0,3453.0,2.86,9.37,0.43,-0.1,-0.0,-0.07,o
2089.0,2890.0,2961.0,3071.0,3445.0,3729.0,2882.0,3437.0,2.87,9.14,0.82,0.02,-0.1,0.06,o
2896.0,2892.0,2963.0,3071.0,3450.0,3735.0,2882.0,3399.0,2.82,9.56,0.31,0.14,0.22,-0.03,o
2803.0,2889.0,2960.0,3070.0,3453.0,3743.0,2891.0,3426.0,2.86,9.15,0.4,-0.24,-0.14,0.06,o
2742.0,2886.0,2960.0,3071.0,3462.0,3759.0,2898.0,3453.0,3.25,9.1,0.69,0.01,-0.01,-0.03,o
2243.0,2882.0,2962.0,3065.0,3442.0,3805.0,2947.0,3511.0,2.68,9.39,0.6,0.15,0.27,-0.17,o
2301.0,2865.0,2971.0,3060.0,3474.0,3837.0,3030.0,3438.0,2.58,9.29,0.51,-0.16,-0.03,0.06,o
2424.0,2873.0,2969.0,3056.0,3499.0,3854.0,3057.0,3412.0,2.68,9.17,0.48,-0.09,0.07,-0.05,o
2441.0,2871.0,2975.0,3049.0,3482.0,3856.0,3058.0,3471.0,2.73,9.29,0.57,-0.02,-0.05,0.07,o
2685.0,2874.0,2975.0,3042.0,3474.0,3879.0,3079.0,3491.0,3.04,9.17,0.51,-0.15,-0.03,-0.02,o
2913.0,2875.0,2971.0,3046.0,3489.0,3894.0,3115.0,3495.0,3.27,9.31,0.85,0.05,-0.15,0.08,o
3762.0,2866.0,2973.0,3042.0,3451.0,3951.0,3173.0,3503.0,2.88,9.28,0.59,0.01,0.06,-0.07,o
4095.0,2870.0,2970.0,3045.0,3457.0,3981.0,3213.0,3509.0,2.92,9.16,0.51,-0.04,-0.14,0.06,o
4095.0,2875.0,2977.0,3047.0,3477.0,3983.0,3216.0,3472.0,2.83,9.31,0.5,0.15,0.04,0.04,o
3569.0,2868.0,2962.0,3042.0,3473.0,3954.0,3184.0,3487.0,2.94,9.29,0.24,0.01,0.04,-0.0,o
2527.0,2870.0,2966.0,3044.0,3457.0,3925.0,3131.0,3502.0,2.92,9.08,0.46,-0.09,-0.11,0.05,o
1954.0,2879.0,2977.0,3042.0,3437.0,3911.0,3120.0,3502.0,3.09,9.28,0.46,-0.07,0.01,-0.01,o
1498.0,2878.0,2985.0,3047.0,3440.0,3915.0,3133.0,3536.0,2.91,9.21,0.45,-0.0,0.02,-0.03,o
1309.0,2882.0,2975.0,3055.0,3459.0,3898.0,3125.0,3551.0,2.97,9.17,0.39,0.07,-0.14,0.04,o
1455.0,2875.0,2969.0,3046.0,3472.0,3881.0,3120.0,3526.0,3.06,9.36,0.25,0.04,-0.06,-0.01,o
1302.0,2877.0,2969.0,3053.0,3479.0,3875.0,3123.0,3520.0,2.79,9.28,0.31,-0.04,0.08,-0.04,o
1286.0,2873.0,2960.0,3047.0,3473.0,3911.0,3121.0,3471.0,3.11,9.2,0.49,-0.11,-0.19,0.05,o
1520.0,2871.0,2969.0,3044.0,3466.0,3971.0,3154.0,3445.0,3.02,9.16,0.45,0.04,-0.01,-0.01,o
3725.0,2893.0,2997.0,3033.0,3444.0,4095.0,3303.0,3548.0,2.85,9.28,0.32,0.14,0.16,-0.02,o
