hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
2912.0,2246.0,2811.0,3546.0,3654.0,3760.0,4095.0,3749.0,9.43,-2.34,6.23,0.34,0.27,-0.68,0.0,2150.0,2714.0,2239.0,3194.0,4095.0,4095.0,4095.0,4095.0,-4.86,-8.59,0.79,-0.1,0.12,-0.07,1.0,professor
2910.0,2032.0,2806.0,3479.0,3633.0,3616.0,4095.0,3773.0,9.07,-3.12,7.24,-0.14,0.06,-0.09,0.0,2110.0,2706.0,2244.0,3191.0,4095.0,4095.0,4095.0,4095.0,-5.39,-7.86,0.68,-0.11,0.0,-0.01,1.0,professor
2908.0,1936.0,2810.0,3453.0,3612.0,3598.0,4095.0,3786.0,9.53,-2.75,6.98,-0.08,-0.01,-0.09,0.0,2117.0,2695.0,2235.0,3187.0,4095.0,4095.0,4095.0,4095.0,-5.18,-8.16,0.9,-0.04,-0.02,-0.01,1.0,professor
2915.0,1891.0,2809.0,3495.0,3575.0,3616.0,4095.0,3787.0,9.08,-2.78,6.92,-0.08,0.02,-0.11,0.0,2041.0,2639.0,2219.0,3169.0,4095.0,4095.0,4095.0,4095.0,-5.03,-7.91,0.98,-0.05,0.06,0.01,1.0,professor
2928.0,1958.0,2816.0,3497.0,3577.0,3578.0,4095.0,3795.0,9.59,-3.05,6.94,-0.02,-0.1,-0.17,0.0,2074.0,2615.0,2202.0,3143.0,4095.0,4095.0,4095.0,4095.0,-5.1,-8.02,1.06,-0.1,0.02,-0.02,1.0,professor
2939.0,1957.0,2807.0,3520.0,3561.0,3554.0,4095.0,3793.0,9.33,-3.07,6.96,-0.02,0.01,-0.13,0.0,2001.0,2506.0,2190.0,3167.0,4095.0,4095.0,4095.0,4095.0,-5.25,-7.9,0.97,-0.07,0.02,0.03,1.0,professor
2934.0,1922.0,2806.0,3519.0,3533.0,3534.0,4095.0,3797.0,9.17,-3.06,6.95,0.01,0.01,-0.16,0.0,2207.0,2391.0,2163.0,3178.0,4095.0,4095.0,4095.0,4095.0,-5.36,-7.83,0.83,-0.04,-0.01,0.03,1.0,professor
3490.0,4095.0,1686.0,3799.0,2954.0,2750.0,3157.0,2775.0,-1.68,9.31,6.41,-0.06,0.05,-0.12,0.0,924.0,4095.0,2749.0,3824.0,4095.0,3583.0,4080.0,3968.0,0.01,9.54,3.2,-0.09,-0.02,-0.02,1.0,professor
3509.0,4095.0,1712.0,3820.0,2960.0,2752.0,3155.0,2782.0,-0.67,9.16,6.51,0.02,-0.02,-0.45,0.0,911.0,4095.0,2747.0,3853.0,4095.0,3573.0,4064.0,3965.0,-0.43,9.17,3.17,-0.07,0.05,0.21,1.0,professor
3499.0,4095.0,1009.0,3780.0,2982.0,2758.0,3161.0,2800.0,-10.15,9.64,6.03,0.07,0.76,0.66,0.0,913.0,4095.0,1910.0,3893.0,4095.0,3568.0,4055.0,3950.0,7.17,11.41,1.58,-0.44,-0.23,-1.2,1.0,professor
3485.0,4095.0,2641.0,3664.0,2929.0,2709.0,3099.0,2718.0,12.88,8.0,6.6,0.24,-0.88,0.81,0.0,913.0,4095.0,2435.0,3837.0,4095.0,3602.0,4031.0,3922.0,-13.64,5.34,6.91,0.07,-0.12,0.12,1.0,professor
3507.0,4095.0,2467.0,3735.0,2951.0,2736.0,3147.0,2800.0,-0.51,8.75,6.18,0.03,0.09,-2.21,0.0,912.0,4095.0,1708.0,3889.0,4095.0,3566.0,4035.0,3916.0,5.07,9.75,1.57,0.5,-0.07,1.78,1.0,professor
3517.0,4095.0,974.0,3778.0,2993.0,2736.0,3179.0,2747.0,-14.06,9.56,4.95,-0.09,0.61,0.67,0.0,912.0,4095.0,1002.0,3859.0,4095.0,3541.0,4067.0,3952.0,7.68,10.29,2.5,-1.04,-0.21,-1.62,1.0,professor
3462.0,4013.0,3225.0,3682.0,2950.0,2735.0,3099.0,2740.0,11.33,6.51,7.33,0.08,-0.06,0.37,0.0,903.0,4095.0,2064.0,3947.0,4095.0,3598.0,4069.0,3970.0,-9.96,5.44,6.06,0.59,0.34,0.4,1.0,professor
3312.0,1697.0,1215.0,3728.0,3117.0,2999.0,3385.0,2906.0,-6.15,7.23,4.32,-0.11,0.13,-1.05,0.0,916.0,4095.0,895.0,3795.0,4095.0,3520.0,4095.0,3904.0,8.7,9.94,0.04,0.25,0.2,-0.4,1.0,professor
2832.0,1498.0,2606.0,3229.0,3545.0,3453.0,4070.0,3269.0,-9.16,4.25,3.29,-1.66,0.36,2.5,0.0,1826.0,2893.0,2528.0,3302.0,4095.0,4095.0,4095.0,4095.0,7.64,6.79,0.02,-2.08,0.26,-4.05,1.0,professor
2919.0,2399.0,2734.0,3289.0,3675.0,3596.0,4095.0,3374.0,-1.75,-4.55,3.5,-2.47,-1.85,5.47,0.0,2336.0,2810.0,2622.0,2710.0,4095.0,4095.0,4095.0,4095.0,1.36,-3.99,-0.89,-2.25,1.51,-6.29,1.0,professor
3009.0,2515.0,2809.0,3722.0,3871.0,4095.0,4095.0,3651.0,23.37,3.08,11.06,0.09,-1.51,1.13,0.0,1408.0,2847.0,2438.0,3062.0,4095.0,4095.0,4095.0,4095.0,-19.27,-10.04,4.36,-0.4,-0.09,-1.57,1.0,professor
3007.0,2379.0,2822.0,3718.0,3821.0,4095.0,4095.0,3750.0,10.84,2.46,7.77,0.34,0.19,-0.62,0.0,1252.0,2864.0,2450.0,3098.0,4095.0,4095.0,4095.0,4095.0,-9.66,-4.58,3.08,-0.02,-0.28,-0.09,1.0,professor
2993.0,2289.0,2833.0,3675.0,3741.0,3937.0,4095.0,3766.0,8.38,0.18,6.05,-0.02,0.13,-0.36,0.0,1014.0,2829.0,2437.0,3150.0,4095.0,4095.0,4095.0,4095.0,-7.65,-5.42,2.37,-0.14,-0.01,-0.09,1.0,professor
2983.0,2250.0,2818.0,3695.0,3695.0,3888.0,4095.0,3850.0,9.54,0.13,7.03,-0.09,0.1,-0.02,0.0,979.0,2806.0,2433.0,3154.0,4095.0,4095.0,4095.0,4095.0,-7.64,-5.4,2.0,-0.07,0.18,0.0,1.0,professor
2986.0,2175.0,2826.0,3679.0,3677.0,3857.0,4095.0,3888.0,9.93,0.45,7.03,0.01,-0.02,-0.12,0.0,980.0,2813.0,2422.0,3163.0,4095.0,4095.0,4095.0,4095.0,-7.61,-5.15,1.94,-0.05,-0.0,0.01,1.0,professor
