hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3025.0,3010.0,2719.0,4095.0,3441.0,3781.0,3744.0,2721.0,4.95,4.06,2.24,3.29,-3.52,1.35,0.0,2418.0,2971.0,3187.0,2698.0,4095.0,4095.0,3926.0,3824.0,-0.22,0.25,0.66,2.74,6.92,-1.28,1.0,what's-your-name
2995.0,969.0,2832.0,4095.0,3582.0,3906.0,4095.0,3383.0,4.13,8.89,-15.9,1.23,-4.57,-0.53,0.0,3071.0,3379.0,3331.0,2756.0,4095.0,4095.0,4095.0,4095.0,2.59,1.75,-23.72,2.34,2.44,-0.87,1.0,what's-your-name
3717.0,2939.0,2815.0,4095.0,3627.0,4043.0,4095.0,4095.0,13.34,4.04,2.48,0.29,-4.7,0.79,0.0,4095.0,4095.0,3886.0,2859.0,4095.0,4095.0,4095.0,4095.0,-22.52,-8.61,-4.66,0.24,1.62,0.04,1.0,what's-your-name
3667.0,2471.0,2780.0,4095.0,3583.0,4095.0,4095.0,4095.0,19.18,3.95,2.14,1.15,0.76,-1.06,0.0,4095.0,4095.0,3957.0,2889.0,4095.0,4095.0,4095.0,4095.0,1.91,0.68,-12.85,2.05,-0.57,2.31,1.0,what's-your-name
3971.0,2385.0,2793.0,4095.0,3577.0,4066.0,4095.0,4095.0,3.34,1.68,-4.92,-1.52,-2.69,1.86,0.0,4095.0,4095.0,3903.0,2815.0,4095.0,4095.0,4095.0,1999.0,12.91,2.64,-16.99,-1.18,-0.45,-1.32,1.0,what's-your-name
3389.0,1087.0,2687.0,3909.0,3460.0,3915.0,4095.0,4095.0,20.33,2.85,4.55,0.4,-0.29,-0.74,0.0,2415.0,3607.0,2708.0,2851.0,4095.0,4095.0,4095.0,4095.0,-11.11,-4.86,-2.61,0.91,-0.05,1.95,1.0,what's-your-name
3789.0,986.0,3088.0,4095.0,3520.0,3961.0,4095.0,4095.0,-7.76,3.5,-13.88,0.1,-0.35,-0.27,0.0,2655.0,4095.0,2860.0,2874.0,4095.0,4095.0,4095.0,4095.0,8.72,1.02,-18.28,1.02,0.12,1.35,1.0,what's-your-name
3664.0,1014.0,2863.0,4047.0,3487.0,3918.0,4095.0,4095.0,4.74,3.59,-3.68,0.07,0.25,-0.2,0.0,2769.0,4095.0,2774.0,2925.0,4095.0,4095.0,4095.0,4095.0,-6.47,-1.8,-7.28,-0.13,-0.08,-0.52,1.0,what's-your-name
3723.0,1042.0,2681.0,4063.0,3472.0,3775.0,4095.0,4095.0,5.07,3.71,-4.0,0.05,0.04,0.15,0.0,3222.0,4095.0,2816.0,2921.0,4095.0,4095.0,4095.0,4095.0,-3.51,-1.42,-8.74,-0.15,-0.02,-0.2,1.0,what's-your-name
4095.0,993.0,2934.0,3830.0,2977.0,2954.0,3565.0,3041.0,4.14,-3.97,12.83,0.82,-0.67,-0.19,0.0,1216.0,4095.0,2427.0,3222.0,4095.0,4062.0,4095.0,4095.0,-2.35,-3.96,7.25,0.48,-0.22,0.43,1.0,what's-your-name
4095.0,1000.0,2768.0,3789.0,2962.0,2943.0,3537.0,3019.0,6.13,-3.08,12.33,0.21,-0.6,-0.64,0.0,1196.0,4095.0,2320.0,3215.0,4095.0,4048.0,4095.0,4095.0,-3.87,-4.44,9.35,0.62,-0.28,-0.01,1.0,what's-your-name
4095.0,981.0,2835.0,3833.0,2973.0,2962.0,3535.0,2986.0,5.67,-3.19,11.97,-0.27,0.2,-0.68,0.0,1154.0,3870.0,1558.0,2950.0,4095.0,3683.0,4095.0,4090.0,-7.59,-1.27,16.93,3.81,-0.5,1.59,1.0,what's-your-name
4095.0,987.0,2723.0,3821.0,2951.0,2990.0,3519.0,2960.0,6.62,-2.64,10.89,0.27,0.11,-0.09,0.0,1006.0,1099.0,2081.0,2673.0,4095.0,3919.0,4095.0,4095.0,-0.04,3.0,1.25,5.86,1.71,1.71,1.0,what's-your-name
4087.0,1003.0,2703.0,3817.0,2927.0,2959.0,3518.0,2981.0,5.93,-2.87,11.5,0.26,-0.17,-0.05,0.0,1179.0,1131.0,2601.0,2781.0,4095.0,4095.0,4095.0,4095.0,-2.04,3.04,5.52,-1.49,-1.47,-0.48,1.0,what's-your-name
3607.0,4095.0,2013.0,3824.0,2980.0,3017.0,3509.0,2909.0,3.35,-3.17,16.4,0.32,-0.19,-0.21,0.0,1051.0,1296.0,2559.0,2871.0,4095.0,4095.0,4095.0,4095.0,-4.44,-1.4,14.41,-0.73,0.5,-0.1,1.0,what's-your-name
3237.0,3008.0,4095.0,3197.0,3018.0,3373.0,3096.0,2498.0,7.22,0.03,14.01,1.66,-2.84,-1.82,0.0,1063.0,2931.0,2963.0,2655.0,4095.0,4095.0,3846.0,3547.0,-5.46,0.59,5.77,-1.78,3.11,0.79,1.0,what's-your-name
3280.0,2959.0,4095.0,2948.0,3222.0,3897.0,2814.0,2288.0,12.84,0.97,7.19,0.67,-1.49,-2.67,0.0,1001.0,2976.0,3055.0,2615.0,4095.0,4095.0,2864.0,2784.0,0.37,8.93,7.58,-2.68,1.33,-1.66,1.0,what's-your-name
3449.0,2998.0,3039.0,3071.0,3497.0,4095.0,2706.0,2671.0,4.5,0.29,10.75,0.17,0.11,-0.48,0.0,3267.0,3071.0,3027.0,2671.0,4095.0,4095.0,2805.0,2751.0,1.95,5.79,-5.85,-0.18,-0.42,-0.73,1.0,what's-your-name
3429.0,3022.0,3088.0,3168.0,3377.0,3907.0,3083.0,2640.0,5.23,-2.87,13.99,0.56,0.03,-0.47,0.0,976.0,2971.0,3041.0,2853.0,4095.0,4095.0,2810.0,2779.0,-14.7,-1.56,12.75,-0.22,1.99,-0.5,1.0,what's-your-name
3901.0,2864.0,2517.0,4095.0,3449.0,3938.0,4074.0,3216.0,6.19,1.06,5.18,3.4,-7.44,-0.54,0.0,2890.0,2446.0,3381.0,2916.0,4095.0,4095.0,4095.0,4095.0,-2.55,0.58,-12.18,0.59,6.31,-1.17,1.0,what's-your-name
3690.0,1116.0,2859.0,4095.0,3687.0,4095.0,4095.0,4095.0,6.9,1.88,-3.4,-0.69,-2.97,0.32,0.0,4095.0,2544.0,3780.0,3071.0,4095.0,4095.0,4095.0,4095.0,0.93,-2.03,-15.84,-1.65,1.71,-2.52,1.0,what's-your-name
3995.0,1023.0,3291.0,4095.0,3679.0,4095.0,4095.0,4095.0,-0.28,4.53,-7.77,0.89,1.54,-0.89,0.0,4095.0,3381.0,4095.0,3056.0,4095.0,4095.0,4095.0,4095.0,-3.72,-3.69,-7.72,1.04,0.51,1.92,1.0,what's-your-name
265.0,1037.0,3429.0,4095.0,3696.0,4095.0,4095.0,4095.0,-2.44,3.62,-9.41,-0.93,-0.48,0.66,0.0,4095.0,3453.0,4095.0,3002.0,4095.0,4095.0,4095.0,3114.0,8.14,2.06,-17.15,-0.29,-0.05,-0.12,1.0,what's-your-name
208.0,973.0,3578.0,4095.0,3637.0,4095.0,4095.0,4095.0,14.19,0.33,2.3,-0.11,-0.97,0.31,0.0,4095.0,3571.0,4095.0,3056.0,4095.0,4095.0,4095.0,3324.0,-5.87,-4.74,-5.59,-1.07,-0.12,-1.99,1.0,what's-your-name
0.0,974.0,3755.0,4095.0,3651.0,4095.0,4095.0,4095.0,-4.26,3.2,-11.55,0.55,1.04,-0.8,0.0,4095.0,4095.0,4095.0,3031.0,4095.0,4095.0,4095.0,3923.0,2.61,-0.31,-12.68,0.87,0.01,1.39,1.0,what's-your-name
4095.0,985.0,3153.0,4095.0,3600.0,4001.0,4095.0,4095.0,5.8,2.23,-3.12,-0.01,-0.07,0.03,0.0,4095.0,4095.0,3670.0,3125.0,4095.0,4095.0,4095.0,4095.0,-4.36,-2.4,-7.69,-0.09,0.05,-0.32,1.0,what's-your-name
4095.0,985.0,3054.0,4095.0,3583.0,3987.0,4095.0,4095.0,4.75,2.49,-4.43,0.1,0.03,-0.11,0.0,4095.0,4095.0,3664.0,3099.0,4095.0,4095.0,4095.0,4095.0,-4.35,-2.58,-8.59,-0.06,0.01,-0.19,1.0,what's-your-name
4095.0,997.0,2902.0,4095.0,3569.0,3957.0,4095.0,4095.0,5.24,2.55,-4.21,0.03,-0.08,-0.11,0.0,4095.0,4095.0,3724.0,3125.0,4095.0,4095.0,4095.0,4095.0,-3.63,-2.25,-8.43,-0.12,0.12,-0.07,1.0,what's-your-name
4095.0,987.0,2832.0,4095.0,3578.0,3935.0,4095.0,4095.0,5.01,2.5,-4.26,-0.0,-0.05,-0.13,0.0,4095.0,4095.0,3993.0,3141.0,4095.0,4095.0,4095.0,4095.0,-3.68,-2.33,-8.77,-0.11,-0.04,-0.02,1.0,what's-your-name
3476.0,1071.0,980.0,3888.0,2896.0,2866.0,3551.0,3055.0,5.95,-5.48,11.83,0.16,0.1,-0.31,0.0,4095.0,886.0,1237.0,3285.0,4095.0,3751.0,4095.0,4095.0,-2.45,-4.82,10.51,0.45,0.24,-0.34,1.0,what's-your-name
3485.0,1071.0,989.0,3911.0,2897.0,2877.0,3571.0,3057.0,5.25,-4.91,11.45,0.16,0.19,-0.17,0.0,4093.0,885.0,1360.0,3193.0,4095.0,3760.0,4095.0,4095.0,-1.94,-3.38,10.74,0.73,-0.13,-0.08,1.0,what's-your-name
3481.0,1085.0,993.0,3889.0,2954.0,2879.0,3534.0,3058.0,5.44,-5.0,11.33,0.33,-0.31,0.02,0.0,4095.0,1334.0,1935.0,3154.0,4095.0,3918.0,4095.0,4095.0,-5.35,-1.85,23.15,3.98,0.34,0.54,1.0,what's-your-name
3493.0,1093.0,970.0,3891.0,2929.0,2866.0,3538.0,3054.0,5.17,-3.69,10.85,-0.0,-0.33,-0.24,0.0,4095.0,897.0,2112.0,2707.0,4095.0,4095.0,4095.0,4095.0,-2.57,2.19,-3.47,5.77,1.89,1.1,1.0,what's-your-name
3325.0,3822.0,944.0,3795.0,2974.0,2930.0,3573.0,3056.0,4.33,-4.8,11.2,0.02,0.15,-0.42,0.0,1078.0,1098.0,2513.0,2907.0,4095.0,4095.0,4095.0,3723.0,-1.27,4.21,6.78,-1.45,-0.69,-0.32,1.0,what's-your-name
3253.0,3063.0,934.0,3305.0,3125.0,3295.0,2942.0,2352.0,7.09,-3.67,15.22,1.87,-1.65,-0.84,0.0,1039.0,2843.0,2559.0,2827.0,4095.0,4095.0,3970.0,3834.0,-5.01,2.59,5.4,-1.05,2.23,0.56,1.0,what's-your-name
3408.0,3005.0,2926.0,3098.0,3314.0,3984.0,2559.0,2070.0,12.51,-0.79,9.9,1.65,-1.08,-2.48,0.0,1343.0,2960.0,3129.0,2672.0,4095.0,4095.0,3062.0,2963.0,-2.66,8.23,-1.63,-3.28,3.24,-0.03,1.0,what's-your-name
3440.0,3011.0,4095.0,3091.0,3536.0,4095.0,2517.0,2225.0,3.06,-0.85,8.67,0.01,0.62,-0.54,0.0,4095.0,2929.0,3071.0,2802.0,4095.0,4095.0,2853.0,2867.0,-19.89,-4.94,17.31,-0.24,1.71,-0.27,1.0,what's-your-name
3463.0,3010.0,3360.0,3093.0,3504.0,4095.0,2486.0,2290.0,11.07,3.72,10.14,0.02,-0.47,-0.11,0.0,3583.0,3003.0,3119.0,2881.0,4095.0,4095.0,2823.0,2874.0,-0.04,4.44,-0.6,0.77,-0.26,0.25,1.0,what's-your-name
3454.0,3008.0,3126.0,3143.0,3367.0,4095.0,2559.0,2315.0,7.18,-1.19,14.34,0.21,0.38,-0.32,0.0,4095.0,2896.0,3281.0,2981.0,4095.0,4095.0,3200.0,3159.0,-2.2,1.39,8.44,1.26,4.58,-0.49,1.0,what's-your-name
3436.0,1925.0,2663.0,4095.0,3483.0,3876.0,4095.0,3549.0,8.43,7.5,-5.7,2.11,-6.1,-1.09,0.0,4095.0,4095.0,3907.0,2791.0,4095.0,4095.0,4095.0,4095.0,-0.25,-0.74,-17.9,-0.97,2.73,-1.99,1.0,what's-your-name
3440.0,1083.0,3071.0,4095.0,3535.0,4095.0,4095.0,4095.0,18.19,2.35,2.43,0.79,-1.6,-0.58,0.0,4095.0,4095.0,4095.0,2957.0,4095.0,4095.0,4095.0,3798.0,-15.16,-8.27,-2.21,-1.02,1.53,-1.74,1.0,what's-your-name
