hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3125.0,3494.0,2993.0,4095.0,3952.0,4095.0,4095.0,4095.0,9.38,3.0,5.53,0.03,-0.06,-0.14,0.0,3905.0,4095.0,1103.0,3533.0,4095.0,4095.0,4095.0,4095.0,-8.93,-1.57,2.0,-0.05,0.0,-0.07,1.0,book
3126.0,3503.0,2985.0,4095.0,3935.0,4095.0,4095.0,4095.0,9.88,3.22,5.54,0.05,-0.09,-0.05,0.0,3933.0,4095.0,1116.0,3546.0,4095.0,4095.0,4095.0,4095.0,-9.35,-1.65,2.05,-0.09,0.04,-0.15,1.0,book
3127.0,3525.0,2993.0,4095.0,3952.0,4095.0,4095.0,4095.0,13.86,3.84,5.66,0.01,-0.1,-0.45,0.0,3899.0,4095.0,1127.0,3511.0,4095.0,4095.0,4095.0,4095.0,-12.77,-2.8,2.29,0.02,0.01,0.16,1.0,book
3123.0,3778.0,2985.0,4095.0,3950.0,4095.0,4095.0,4095.0,11.41,3.35,5.36,0.14,0.25,-2.11,0.0,3925.0,4095.0,1140.0,3498.0,4095.0,4095.0,4095.0,4095.0,-11.73,-2.71,2.44,0.2,-0.1,1.91,1.0,book
3124.0,3879.0,2967.0,4095.0,3856.0,4095.0,4095.0,4095.0,1.89,3.81,7.23,0.96,-3.19,-2.79,0.0,4095.0,4095.0,1277.0,3127.0,4095.0,4095.0,4095.0,4095.0,-1.39,2.5,3.39,-0.45,3.27,2.29,1.0,book
3126.0,4095.0,2960.0,4095.0,3763.0,4065.0,4095.0,4095.0,-1.96,4.01,3.28,2.02,-3.59,-0.13,0.0,4026.0,4095.0,1186.0,3297.0,4095.0,4095.0,4095.0,4095.0,-0.53,3.47,-2.5,0.14,3.6,-0.46,1.0,book
3144.0,4095.0,2971.0,4095.0,3842.0,4071.0,4095.0,4095.0,7.44,1.9,-4.69,2.84,-1.87,1.57,0.0,4092.0,4095.0,1212.0,3405.0,4095.0,4095.0,4095.0,4095.0,-5.23,-0.95,-5.94,1.28,2.09,-1.97,1.0,book
3136.0,4091.0,2969.0,4095.0,3862.0,4038.0,4095.0,4095.0,8.1,4.07,-8.23,0.73,-0.14,0.5,0.0,4095.0,4095.0,1191.0,3426.0,4095.0,4095.0,4095.0,4095.0,-11.83,-4.02,-12.11,0.5,0.34,-0.84,1.0,book
3150.0,4080.0,2971.0,4095.0,3869.0,4022.0,4095.0,4095.0,6.6,3.77,-4.93,-0.11,0.06,-0.21,0.0,4095.0,4095.0,1184.0,3453.0,4095.0,4095.0,4095.0,4095.0,-7.41,-0.47,-7.57,-0.1,-0.06,-0.1,1.0,book
3169.0,4095.0,2957.0,4095.0,3882.0,4016.0,4095.0,4095.0,5.57,2.5,-3.56,-0.13,0.02,-0.22,0.0,4095.0,4095.0,1185.0,3456.0,4095.0,4095.0,4095.0,4095.0,-6.63,-1.13,-6.69,-0.16,-0.22,0.09,1.0,book
3159.0,4079.0,2966.0,4095.0,3886.0,4005.0,4095.0,4095.0,5.39,2.64,-3.33,-0.05,0.11,-0.14,0.0,4091.0,4095.0,1205.0,3472.0,4095.0,4095.0,4095.0,4095.0,-6.43,-1.18,-6.39,-0.08,0.01,-0.03,1.0,book
3169.0,4090.0,2970.0,4095.0,3889.0,4006.0,4095.0,4095.0,5.95,2.96,-3.63,-0.02,0.07,-0.1,0.0,4095.0,4095.0,1214.0,3479.0,4095.0,4095.0,4095.0,4095.0,-6.84,-1.08,-6.54,-0.07,-0.05,-0.07,1.0,book
3173.0,4079.0,2967.0,4095.0,3890.0,4013.0,4095.0,4095.0,5.82,2.84,-3.27,0.0,-0.0,-0.11,0.0,4090.0,4095.0,1176.0,3487.0,4095.0,4095.0,4095.0,4095.0,-6.72,-1.05,-6.64,-0.1,-0.02,-0.05,1.0,book
3173.0,4095.0,2965.0,4095.0,3893.0,3999.0,4095.0,4095.0,6.06,2.96,-3.37,-0.01,0.04,-0.1,0.0,4080.0,4095.0,1200.0,3486.0,4095.0,4095.0,4095.0,4095.0,-6.91,-1.11,-6.55,-0.07,0.02,-0.06,1.0,book
3170.0,4073.0,2958.0,4095.0,3891.0,4001.0,4095.0,4095.0,6.14,2.89,-3.2,-0.01,0.03,-0.15,0.0,4074.0,4095.0,1197.0,3479.0,4095.0,4095.0,4095.0,4095.0,-6.72,-1.04,-6.57,-0.09,0.02,-0.03,1.0,book
3172.0,4067.0,2966.0,4095.0,3893.0,3989.0,4095.0,4095.0,6.05,2.87,-3.21,-0.01,0.02,-0.15,0.0,4038.0,4095.0,1213.0,3469.0,4095.0,4095.0,4095.0,4095.0,-6.73,-1.04,-6.46,-0.06,-0.04,-0.03,1.0,book
3181.0,4080.0,2963.0,4095.0,3887.0,3969.0,4095.0,4095.0,6.2,2.9,-3.28,0.02,-0.01,-0.15,0.0,4039.0,4095.0,1203.0,3426.0,4095.0,4095.0,4095.0,4095.0,-6.8,-1.06,-6.34,-0.04,-0.06,-0.02,1.0,book
3166.0,4080.0,2965.0,4095.0,3888.0,3984.0,4095.0,4095.0,6.21,2.86,-3.34,0.04,-0.04,-0.16,0.0,4095.0,4095.0,1204.0,3439.0,4095.0,4095.0,4095.0,4095.0,-6.79,-1.08,-6.28,-0.06,-0.05,-0.03,1.0,book
3168.0,4067.0,2961.0,4095.0,3903.0,3959.0,4095.0,4095.0,6.11,2.85,-2.94,0.04,0.02,-0.14,0.0,4026.0,4095.0,1200.0,3455.0,4095.0,4095.0,4095.0,4095.0,-6.81,-1.0,-6.46,-0.08,-0.15,-0.04,1.0,book
3168.0,4080.0,2971.0,4095.0,3900.0,3953.0,4095.0,4095.0,6.01,2.89,-3.21,-0.01,-0.01,-0.13,0.0,4081.0,4095.0,1199.0,3482.0,4095.0,4095.0,4095.0,4095.0,-7.12,-1.19,-6.42,-0.08,0.01,-0.05,1.0,book
3090.0,3644.0,2987.0,4095.0,3883.0,4054.0,4095.0,4095.0,9.5,3.32,5.3,0.0,-0.02,-0.15,0.0,1989.0,4095.0,1147.0,3781.0,4095.0,4095.0,4095.0,4095.0,-9.11,-1.34,2.03,-0.05,-0.03,-0.05,1.0,book
3093.0,3649.0,2987.0,4095.0,3878.0,4050.0,4095.0,4095.0,9.31,3.34,5.32,0.02,-0.02,-0.14,0.0,1984.0,4095.0,1165.0,3762.0,4095.0,4095.0,4095.0,4095.0,-8.85,-1.16,1.98,-0.04,0.06,-0.04,1.0,book
3105.0,3642.0,2997.0,4095.0,3874.0,4059.0,4095.0,4095.0,9.65,3.37,5.29,0.08,-0.08,-0.18,0.0,2005.0,4095.0,1151.0,3771.0,4095.0,4095.0,4095.0,4095.0,-9.29,-1.37,1.92,-0.03,-0.01,-0.04,1.0,book
3110.0,3675.0,2992.0,4095.0,3885.0,4057.0,4095.0,4095.0,11.09,3.87,4.86,0.06,-0.19,-0.44,0.0,2015.0,4095.0,1193.0,3737.0,4095.0,4095.0,4095.0,4095.0,-10.57,-1.53,2.09,-0.08,0.16,0.16,1.0,book
3111.0,3835.0,2969.0,4095.0,3889.0,4021.0,4095.0,4095.0,8.75,4.31,5.78,0.48,-2.74,-1.26,0.0,1972.0,4095.0,1245.0,3696.0,4095.0,4095.0,4095.0,4095.0,-8.69,-0.64,2.57,-0.49,1.95,0.99,1.0,book
3123.0,4095.0,2972.0,4095.0,3845.0,3963.0,4095.0,4095.0,3.34,3.37,0.75,1.33,-4.19,-1.17,0.0,2070.0,4095.0,1229.0,3507.0,4095.0,4095.0,4095.0,4095.0,-5.07,0.97,-2.88,-0.46,4.12,0.98,1.0,book
3127.0,4095.0,2979.0,4095.0,3857.0,4032.0,4095.0,4095.0,6.74,2.6,-3.22,1.32,-1.78,0.37,0.0,2059.0,4095.0,1234.0,3489.0,4095.0,4095.0,4095.0,4095.0,-6.86,-0.89,-5.2,0.46,2.0,-0.76,1.0,book
3140.0,4095.0,2970.0,4095.0,3870.0,4032.0,4095.0,4095.0,7.36,4.22,-5.86,0.42,-0.31,0.27,0.0,2066.0,4095.0,1223.0,3440.0,4095.0,4095.0,4095.0,3374.0,-10.76,-1.3,-8.91,0.24,0.45,-0.59,1.0,book
3133.0,4095.0,2975.0,4095.0,3867.0,4018.0,4095.0,4095.0,6.03,3.44,-4.1,-0.11,0.05,-0.14,0.0,2013.0,4095.0,1215.0,3479.0,4095.0,4095.0,4095.0,3315.0,-7.57,-0.57,-6.39,-0.12,-0.03,-0.01,1.0,book
3137.0,4095.0,2973.0,4095.0,3874.0,4018.0,4095.0,4095.0,5.6,2.79,-3.79,-0.11,0.18,-0.16,0.0,2015.0,4095.0,1232.0,3507.0,4095.0,4095.0,4095.0,4095.0,-7.24,-0.82,-6.16,-0.09,-0.1,0.01,1.0,book
3151.0,4095.0,2982.0,4095.0,3881.0,4003.0,4095.0,4095.0,5.68,3.08,-3.45,-0.08,0.09,-0.17,0.0,1994.0,4095.0,1231.0,3536.0,4095.0,4095.0,4095.0,4095.0,-7.48,-0.96,-6.18,-0.12,-0.05,-0.03,1.0,book
3152.0,4095.0,2972.0,4095.0,3866.0,3971.0,4095.0,4095.0,5.77,3.09,-3.38,-0.08,0.1,-0.11,0.0,1998.0,4095.0,1227.0,3583.0,4095.0,4095.0,4095.0,4095.0,-7.11,-0.87,-5.85,-0.16,0.02,-0.02,1.0,book
3155.0,4095.0,2970.0,4095.0,3875.0,3955.0,4095.0,4095.0,5.73,3.23,-3.29,0.06,-0.02,-0.15,0.0,1989.0,4095.0,1219.0,3606.0,4095.0,4095.0,4095.0,4095.0,-7.39,-0.74,-6.05,-0.06,0.04,-0.02,1.0,book
3161.0,4095.0,2962.0,4095.0,3859.0,3967.0,4095.0,4095.0,5.79,3.04,-3.38,0.01,0.02,-0.15,0.0,1990.0,4095.0,1218.0,3607.0,4095.0,4095.0,4095.0,4095.0,-7.06,-0.82,-5.83,-0.07,-0.04,-0.05,1.0,book
3152.0,4095.0,2967.0,4095.0,3876.0,3951.0,4095.0,4095.0,5.92,3.11,-3.33,0.02,-0.01,-0.13,0.0,2007.0,4095.0,1235.0,3613.0,4095.0,4095.0,4095.0,4095.0,-7.46,-0.7,-6.03,-0.05,-0.06,-0.05,1.0,book
3153.0,4095.0,2963.0,4095.0,3871.0,3956.0,4095.0,4095.0,5.98,3.09,-3.29,0.04,-0.0,-0.15,0.0,1991.0,4095.0,1243.0,3620.0,4095.0,4095.0,4095.0,4095.0,-7.24,-0.7,-5.93,-0.04,-0.06,-0.03,1.0,book
3152.0,4095.0,2983.0,4095.0,3879.0,3931.0,4095.0,4095.0,5.87,3.09,-3.28,0.01,0.01,-0.14,0.0,2015.0,4095.0,1223.0,3583.0,4095.0,4095.0,4095.0,4095.0,-7.5,-0.66,-6.07,-0.01,-0.15,-0.07,1.0,book
