hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3795.0,2607.0,3169.0,4095.0,3665.0,4095.0,4095.0,4095.0,5.39,3.85,-3.45,0.05,-0.0,-0.12,0.0,943.0,3745.0,880.0,2983.0,4095.0,3552.0,4095.0,3741.0,-0.76,-1.07,-3.24,0.79,1.12,1.85,1.0,excuse-me
3792.0,2598.0,3172.0,4095.0,3667.0,4095.0,4095.0,4095.0,5.52,3.59,-4.63,-0.16,0.04,-0.06,0.0,939.0,3995.0,879.0,2927.0,4095.0,3433.0,4095.0,3730.0,12.49,16.77,12.85,-1.67,-2.08,-1.78,1.0,excuse-me
3810.0,2559.0,3168.0,4095.0,3661.0,4095.0,4095.0,4095.0,5.23,3.99,-3.05,0.0,-0.0,-0.03,0.0,947.0,3989.0,880.0,2991.0,4095.0,3508.0,4094.0,3777.0,-16.12,-0.58,13.88,0.67,-0.09,-1.71,1.0,excuse-me
3816.0,2559.0,3167.0,4095.0,3633.0,4095.0,4095.0,4095.0,5.26,4.49,-3.19,0.09,-0.06,-0.18,0.0,945.0,3970.0,879.0,2999.0,4095.0,3578.0,4095.0,3830.0,-3.12,7.21,7.27,0.02,0.16,-0.2,1.0,excuse-me
3814.0,2543.0,3170.0,4095.0,3641.0,4095.0,4095.0,4095.0,5.14,4.08,-3.42,-0.01,-0.05,-0.14,0.0,949.0,3968.0,882.0,3018.0,4095.0,3614.0,4095.0,3843.0,-4.29,6.02,6.29,-0.01,0.04,-0.03,1.0,excuse-me
3803.0,2480.0,3174.0,4095.0,3634.0,4095.0,4095.0,4095.0,5.27,3.82,-3.55,0.0,0.02,-0.16,0.0,960.0,3986.0,877.0,3018.0,4095.0,3601.0,4095.0,3827.0,-3.6,6.59,6.84,-0.08,0.08,-0.09,1.0,excuse-me
3814.0,2470.0,3156.0,4095.0,3644.0,4095.0,4095.0,4095.0,5.2,4.0,-3.34,0.01,-0.07,-0.1,0.0,958.0,4003.0,880.0,3024.0,4095.0,3623.0,4095.0,3829.0,-3.73,6.16,6.47,-0.16,-0.02,-0.05,1.0,excuse-me
3806.0,2444.0,3164.0,4095.0,3648.0,4095.0,4095.0,4095.0,5.21,3.91,-3.67,0.04,-0.06,-0.19,0.0,955.0,4030.0,880.0,3024.0,4095.0,3600.0,4095.0,3859.0,-3.78,6.43,6.84,-0.04,-0.02,-0.07,1.0,excuse-me
3811.0,2419.0,3178.0,4095.0,3632.0,4095.0,4095.0,4095.0,5.28,3.92,-3.54,-0.01,-0.1,-0.1,0.0,949.0,4067.0,877.0,3023.0,4095.0,3568.0,4081.0,3851.0,-3.94,6.22,6.66,-0.03,-0.03,-0.03,1.0,excuse-me
3842.0,2419.0,3180.0,4095.0,3641.0,4095.0,4095.0,4095.0,5.0,3.91,-3.36,-0.05,0.0,-0.08,0.0,947.0,4071.0,881.0,3023.0,4095.0,3583.0,4095.0,3857.0,-4.01,6.08,6.68,-0.02,0.0,-0.08,1.0,excuse-me
3220.0,1016.0,2894.0,3760.0,3119.0,3328.0,3869.0,3261.0,9.41,2.14,-1.71,0.54,-1.11,0.09,0.0,1300.0,1987.0,2167.0,2859.0,4095.0,3660.0,4095.0,3951.0,-8.53,-3.04,9.52,-0.6,0.15,-1.34,1.0,excuse-me
3328.0,1015.0,2906.0,3727.0,3134.0,3302.0,3911.0,3312.0,8.54,2.39,-2.13,0.24,0.15,0.12,0.0,1554.0,2019.0,1974.0,2862.0,4095.0,3702.0,4095.0,4007.0,-7.23,-3.76,7.14,-0.56,-0.18,-0.07,1.0,excuse-me
3069.0,1501.0,3211.0,3856.0,3265.0,3534.0,4095.0,4095.0,7.11,4.64,-0.63,-0.36,-1.42,-0.7,0.0,2043.0,2244.0,2448.0,3218.0,4095.0,3837.0,4095.0,4095.0,-6.42,-1.53,10.96,-0.13,0.13,-0.05,1.0,excuse-me
3337.0,1243.0,3555.0,3819.0,3353.0,3803.0,4095.0,4095.0,7.51,3.55,-5.89,0.77,-2.57,-0.99,0.0,926.0,1021.0,4095.0,2951.0,4095.0,3952.0,4095.0,4095.0,-8.77,-10.35,6.74,4.22,0.99,5.38,1.0,excuse-me
3317.0,1648.0,3495.0,3824.0,3434.0,3984.0,4095.0,4095.0,6.02,1.4,-4.46,-0.7,-0.64,-0.44,0.0,950.0,907.0,3843.0,2771.0,4095.0,3809.0,4095.0,2543.0,0.7,-1.22,-0.4,1.2,-0.01,3.87,1.0,excuse-me
3315.0,1749.0,3495.0,3984.0,3535.0,4086.0,4095.0,4095.0,5.19,1.71,-3.6,-0.18,-0.1,-0.41,0.0,957.0,912.0,3730.0,2797.0,4095.0,3887.0,4095.0,3638.0,2.08,3.01,-0.58,-0.95,0.77,1.62,1.0,excuse-me
3327.0,1743.0,3495.0,4001.0,3525.0,4095.0,4095.0,4095.0,4.54,3.36,-3.84,-0.07,0.28,-0.41,0.0,991.0,1648.0,3708.0,2937.0,4095.0,3959.0,4095.0,3843.0,-16.21,7.43,24.49,1.04,-0.49,-1.17,1.0,excuse-me
3327.0,1745.0,3486.0,3983.0,3527.0,4070.0,4095.0,4095.0,4.22,3.92,-3.88,0.15,0.09,-0.11,0.0,989.0,1733.0,3666.0,2970.0,4095.0,3954.0,4095.0,3862.0,-8.37,-0.39,1.63,1.83,0.31,1.16,1.0,excuse-me
3333.0,1723.0,3488.0,3999.0,3546.0,4032.0,4095.0,4095.0,4.88,3.12,-5.03,-0.06,0.09,-0.25,0.0,985.0,1799.0,3673.0,3001.0,4095.0,3957.0,4095.0,3840.0,-1.31,1.34,-2.09,-0.4,1.3,1.18,1.0,excuse-me
3312.0,1744.0,3469.0,3969.0,3557.0,4066.0,4095.0,4095.0,4.42,3.34,-4.87,-0.2,0.03,-0.12,0.0,967.0,1842.0,3657.0,2973.0,4095.0,3913.0,4095.0,3881.0,6.02,11.52,4.32,-1.86,0.58,0.05,1.0,excuse-me
3325.0,1722.0,3495.0,3994.0,3535.0,4079.0,4095.0,4095.0,3.95,3.55,-3.45,-0.06,-0.12,-0.17,0.0,998.0,1827.0,3622.0,3088.0,4095.0,3922.0,4095.0,3908.0,-20.53,-1.18,10.45,2.51,0.71,0.12,1.0,excuse-me
3317.0,1712.0,3484.0,4010.0,3549.0,4067.0,4095.0,4095.0,4.49,4.0,-3.18,0.13,-0.01,-0.16,0.0,973.0,1865.0,3600.0,3088.0,4095.0,3946.0,4095.0,4022.0,-1.6,1.39,-3.21,0.36,0.88,2.02,1.0,excuse-me
3342.0,1694.0,3481.0,3983.0,3540.0,4037.0,4095.0,4095.0,4.61,3.27,-4.8,-0.06,0.01,-0.24,0.0,980.0,1900.0,3583.0,3101.0,4095.0,3913.0,4095.0,4043.0,5.28,7.15,0.53,-1.81,0.91,-0.02,1.0,excuse-me
3344.0,1671.0,3501.0,4016.0,3541.0,4004.0,4095.0,4095.0,4.43,3.91,-3.69,0.01,0.08,-0.12,0.0,997.0,1878.0,3575.0,3121.0,4095.0,3872.0,4095.0,4095.0,-20.17,0.07,12.53,2.48,0.39,-0.64,1.0,excuse-me
3317.0,1659.0,3477.0,4073.0,3543.0,4018.0,4095.0,4095.0,4.58,3.55,-4.07,0.09,0.01,-0.22,0.0,976.0,1895.0,3571.0,3163.0,4095.0,3683.0,4095.0,4095.0,-4.91,-0.76,-1.71,0.73,1.09,1.71,1.0,excuse-me
3334.0,1648.0,3480.0,4059.0,3553.0,4016.0,4095.0,4095.0,4.83,3.33,-4.51,0.0,0.01,-0.2,0.0,994.0,1938.0,3583.0,3163.0,4095.0,3648.0,4095.0,4052.0,10.31,14.76,11.26,-1.15,-1.39,-1.48,1.0,excuse-me
3313.0,1627.0,3466.0,4061.0,3547.0,4007.0,4095.0,4095.0,4.77,3.78,-3.88,0.03,-0.03,-0.07,0.0,1013.0,1879.0,3549.0,3175.0,4095.0,3763.0,4095.0,4095.0,-16.29,-1.24,12.64,0.13,-0.07,-1.58,1.0,excuse-me
3341.0,1608.0,3474.0,4092.0,3541.0,4011.0,4095.0,4095.0,4.48,4.22,-3.96,0.07,-0.01,-0.19,0.0,1003.0,1910.0,3567.0,3228.0,4095.0,3785.0,4095.0,4095.0,-3.81,4.97,4.25,0.08,0.06,0.14,1.0,excuse-me
3350.0,1606.0,3493.0,4057.0,3520.0,3997.0,4095.0,4095.0,4.57,3.45,-4.22,0.03,0.02,-0.22,0.0,1013.0,1925.0,3547.0,3239.0,4095.0,3796.0,4095.0,4095.0,-4.4,6.11,6.97,-0.06,0.11,-0.09,1.0,excuse-me
3326.0,1594.0,3474.0,4087.0,3531.0,3999.0,4095.0,4095.0,4.64,3.73,-4.21,0.02,-0.04,-0.13,0.0,1005.0,1939.0,3555.0,3244.0,4095.0,3792.0,4095.0,4095.0,-3.74,6.25,6.87,-0.04,0.02,-0.06,1.0,excuse-me
2775.0,1277.0,3280.0,3917.0,2987.0,2982.0,3930.0,3344.0,10.69,-1.81,5.58,0.54,-0.09,-0.44,0.0,2343.0,2850.0,1936.0,3409.0,4095.0,4095.0,4095.0,4095.0,-7.02,-7.29,3.35,0.48,-0.88,0.09,1.0,excuse-me
2686.0,1794.0,3213.0,3937.0,3095.0,2992.0,3953.0,3345.0,11.05,-1.65,5.99,0.24,0.18,-0.78,0.0,1623.0,3614.0,1925.0,3478.0,4095.0,4095.0,4095.0,4095.0,-9.37,-8.68,5.06,0.68,0.32,0.71,1.0,excuse-me
3553.0,1057.0,4095.0,4095.0,3223.0,3319.0,4095.0,3954.0,5.69,1.73,1.77,0.55,-6.1,-1.59,0.0,999.0,4095.0,1170.0,3355.0,4095.0,4095.0,4095.0,4095.0,-16.74,-11.95,3.94,2.23,-0.99,2.55,1.0,excuse-me
3108.0,3406.0,3058.0,3927.0,3457.0,3802.0,4095.0,4095.0,9.9,0.57,-4.65,0.28,-2.58,-1.58,0.0,2395.0,4095.0,2673.0,2774.0,4095.0,4095.0,4095.0,4095.0,-4.52,-5.0,-1.65,2.63,-1.89,4.48,1.0,excuse-me
3974.0,4095.0,3180.0,4095.0,3574.0,4095.0,4095.0,4095.0,5.45,1.41,-3.41,-0.4,-0.57,-0.57,0.0,1364.0,4095.0,2932.0,3009.0,4095.0,4073.0,4095.0,4095.0,0.06,1.5,-1.43,0.74,0.01,3.32,1.0,excuse-me
3950.0,4095.0,3181.0,4095.0,3610.0,4095.0,4095.0,4095.0,4.7,2.13,-3.72,-0.59,-0.17,-0.31,0.0,1211.0,4095.0,3057.0,3058.0,4095.0,3667.0,4095.0,3385.0,12.38,11.24,12.94,-1.48,-1.76,-1.52,1.0,excuse-me
3946.0,4095.0,3171.0,4095.0,3663.0,4095.0,4095.0,4095.0,4.13,3.94,-3.48,-0.12,0.01,-0.35,0.0,1267.0,4095.0,3280.0,3138.0,4095.0,3677.0,4095.0,3873.0,-16.33,-0.38,16.4,1.04,-0.19,-2.38,1.0,excuse-me
3940.0,4095.0,3165.0,4095.0,3648.0,4095.0,4095.0,4095.0,3.6,4.25,-3.7,0.11,-0.08,-0.24,0.0,1303.0,4095.0,3307.0,3152.0,4095.0,3785.0,4095.0,4095.0,-11.03,-1.41,0.59,0.48,0.59,1.5,1.0,excuse-me
3965.0,4095.0,3175.0,4095.0,3639.0,4095.0,4095.0,4095.0,3.88,3.67,-4.46,0.13,-0.07,-0.12,0.0,1269.0,4095.0,3354.0,3129.0,4095.0,3728.0,4095.0,4095.0,12.24,11.98,7.07,-1.17,-1.14,-0.9,1.0,excuse-me
3954.0,4095.0,3163.0,4095.0,3600.0,4095.0,4095.0,4095.0,3.84,4.02,-3.72,-0.04,0.13,-0.01,0.0,1341.0,4095.0,3371.0,3233.0,4095.0,3843.0,4095.0,4095.0,-14.14,-1.0,3.98,2.17,0.4,0.57,1.0,excuse-me
3943.0,4095.0,3184.0,4095.0,3568.0,4095.0,4095.0,4095.0,4.64,3.68,-4.71,-0.04,0.03,0.0,0.0,1318.0,4095.0,3397.0,3214.0,4095.0,3805.0,4095.0,4095.0,-1.01,1.7,-1.83,-0.49,0.98,1.81,1.0,excuse-me
3951.0,4095.0,3165.0,4095.0,3573.0,4095.0,4095.0,4095.0,4.32,3.65,-4.78,-0.17,0.07,-0.06,0.0,1328.0,4095.0,3450.0,3183.0,4095.0,3709.0,4095.0,4095.0,1.74,9.9,16.51,0.1,-0.85,-2.74,1.0,excuse-me
3969.0,4095.0,3184.0,4095.0,3568.0,4026.0,4095.0,4095.0,4.45,3.88,-3.63,0.11,-0.02,-0.15,0.0,1367.0,4095.0,3472.0,3237.0,4095.0,3745.0,4095.0,4095.0,-21.35,-4.02,13.6,2.04,0.54,-0.44,1.0,excuse-me
3959.0,4095.0,3187.0,4095.0,3570.0,4095.0,4095.0,4095.0,4.21,3.71,-4.47,0.14,-0.06,-0.18,0.0,1338.0,4095.0,3474.0,3264.0,4095.0,3746.0,4095.0,4095.0,-4.81,-0.03,-0.28,0.76,1.43,2.0,1.0,excuse-me
3974.0,4095.0,3187.0,4095.0,3554.0,4089.0,4095.0,4095.0,4.07,3.87,-3.79,-0.15,0.07,-0.13,0.0,1341.0,4095.0,3606.0,3211.0,4095.0,3686.0,4095.0,4095.0,-12.7,0.04,14.1,0.24,-0.35,-2.15,1.0,excuse-me
3987.0,4095.0,3187.0,4095.0,3563.0,4095.0,4095.0,4095.0,4.09,4.22,-4.13,0.03,0.03,-0.11,0.0,1342.0,4095.0,3605.0,3251.0,4095.0,3693.0,4095.0,4095.0,-4.88,3.66,4.38,0.32,-0.04,0.25,1.0,excuse-me
3967.0,4095.0,3192.0,4095.0,3565.0,4085.0,4095.0,4095.0,4.33,3.65,-4.46,-0.05,0.04,-0.04,0.0,1301.0,4095.0,3614.0,3264.0,4095.0,3728.0,4095.0,4095.0,-3.33,5.53,7.53,-0.01,-0.05,-0.06,1.0,excuse-me
3980.0,4095.0,3184.0,4095.0,3551.0,4080.0,4095.0,4095.0,4.26,3.78,-4.0,-0.01,0.04,-0.08,0.0,1303.0,4095.0,3598.0,3262.0,4095.0,3727.0,4095.0,4095.0,-3.48,5.43,7.61,-0.02,-0.05,-0.07,1.0,excuse-me
3983.0,4095.0,3184.0,4095.0,3567.0,4041.0,4095.0,4095.0,4.59,3.79,-3.83,0.05,0.15,-0.03,0.0,1288.0,4095.0,3633.0,3260.0,4095.0,3733.0,4095.0,4095.0,-3.56,5.33,7.53,-0.05,-0.05,-0.03,1.0,excuse-me
3987.0,4095.0,3197.0,4095.0,3558.0,4043.0,4095.0,4095.0,4.64,3.83,-4.33,0.04,0.01,-0.15,0.0,1255.0,4095.0,3631.0,3248.0,4095.0,3728.0,4095.0,4095.0,-3.41,5.52,7.65,-0.06,0.0,-0.11,1.0,excuse-me
3342.0,2949.0,3110.0,4095.0,3425.0,3689.0,4095.0,4095.0,8.52,-0.43,-5.07,0.61,-0.88,-0.01,0.0,1470.0,3602.0,2405.0,3394.0,4095.0,4095.0,4095.0,4095.0,-6.74,-7.31,-3.48,-0.41,1.81,0.04,1.0,excuse-me
3456.0,2944.0,3071.0,4095.0,3414.0,3694.0,4095.0,4095.0,5.44,0.09,-2.3,-0.0,0.09,-0.23,0.0,1136.0,3926.0,2495.0,3435.0,4095.0,4047.0,4095.0,4095.0,-5.44,-5.2,-3.59,0.27,-0.58,0.36,1.0,excuse-me
3630.0,2895.0,3299.0,4095.0,3449.0,3738.0,4095.0,4095.0,5.63,3.52,-6.76,-0.65,-0.66,-0.92,0.0,2267.0,3374.0,2135.0,3374.0,4095.0,4095.0,4095.0,4095.0,-13.33,-8.33,-6.68,-1.48,-2.85,3.38,1.0,excuse-me
3760.0,2416.0,3145.0,3993.0,3620.0,4095.0,4095.0,4095.0,5.54,-1.49,-0.11,-0.76,-1.22,-0.35,0.0,2186.0,2337.0,3043.0,3279.0,4095.0,3943.0,4095.0,4095.0,-3.5,-10.81,-0.99,1.29,-8.54,5.89,1.0,excuse-me
3764.0,2319.0,3150.0,4053.0,3613.0,4095.0,4095.0,4095.0,5.38,1.46,-3.22,-0.18,-0.49,-0.3,0.0,1519.0,2521.0,1197.0,3411.0,4095.0,3619.0,4095.0,4095.0,10.92,2.63,5.2,0.94,-0.76,3.65,1.0,excuse-me
3792.0,2369.0,3150.0,4061.0,3654.0,4095.0,4095.0,4095.0,4.31,3.46,-2.66,-0.3,0.11,-0.37,0.0,1574.0,4095.0,923.0,3663.0,4095.0,3751.0,4095.0,4095.0,-8.63,0.37,21.44,0.08,-1.44,-4.04,1.0,excuse-me
3822.0,2305.0,3145.0,3968.0,3642.0,4095.0,4095.0,4095.0,3.82,4.8,-3.51,0.18,0.25,-0.25,0.0,1586.0,4095.0,920.0,3495.0,4095.0,3856.0,4095.0,4095.0,-14.92,-1.16,1.42,2.82,1.46,0.41,1.0,excuse-me
3826.0,2293.0,3149.0,3957.0,3650.0,4095.0,4095.0,4095.0,4.29,3.6,-5.0,0.1,0.05,-0.25,0.0,1566.0,4095.0,959.0,3507.0,4095.0,3775.0,4095.0,4095.0,2.18,2.21,-3.27,-1.23,1.59,2.15,1.0,excuse-me
3807.0,2288.0,3139.0,3967.0,3642.0,4095.0,4095.0,4095.0,4.38,3.89,-3.71,-0.09,0.1,-0.11,0.0,1588.0,4095.0,1038.0,3583.0,4095.0,3776.0,4095.0,4095.0,15.96,9.47,10.06,-2.66,-0.85,-0.47,1.0,excuse-me
3792.0,2289.0,3151.0,3927.0,3632.0,4095.0,4095.0,4095.0,4.23,4.36,-3.79,0.03,0.1,-0.04,0.0,1584.0,4095.0,975.0,3531.0,4095.0,3818.0,4095.0,4095.0,-6.53,3.34,22.15,-0.35,-0.96,-3.63,1.0,excuse-me
3829.0,2277.0,3156.0,3888.0,3646.0,4095.0,4095.0,4095.0,4.4,4.3,-3.28,0.19,0.08,-0.19,0.0,1497.0,4095.0,946.0,3536.0,4095.0,3843.0,4095.0,4095.0,0.88,-0.88,-6.11,-0.61,1.38,2.93,1.0,excuse-me
3808.0,2240.0,3142.0,3883.0,3639.0,4095.0,4095.0,4095.0,4.24,3.67,-4.35,-0.1,0.01,-0.16,0.0,1474.0,4095.0,933.0,3637.0,4095.0,3807.0,4095.0,4095.0,15.11,10.12,12.32,-2.41,-0.42,0.37,1.0,excuse-me
3831.0,2225.0,3147.0,3843.0,3629.0,4095.0,4095.0,4095.0,4.13,4.24,-3.68,-0.04,0.04,-0.2,0.0,1525.0,4095.0,897.0,3426.0,4095.0,3845.0,4095.0,4059.0,-23.73,-5.3,6.58,3.5,1.5,0.07,1.0,excuse-me
3823.0,2224.0,3154.0,3903.0,3613.0,4095.0,4095.0,4095.0,4.55,3.73,-4.98,0.07,-0.04,-0.19,0.0,1524.0,4095.0,893.0,3455.0,4095.0,3817.0,4095.0,4095.0,-2.56,-0.33,-5.9,0.03,1.47,2.85,1.0,excuse-me
3824.0,2209.0,3150.0,3919.0,3623.0,4095.0,4095.0,4095.0,4.44,3.64,-4.51,-0.2,-0.04,-0.14,0.0,1523.0,4095.0,869.0,3619.0,4095.0,3727.0,4095.0,4095.0,-2.24,4.66,17.9,-1.51,-0.65,-3.38,1.0,excuse-me
3813.0,2165.0,3159.0,3967.0,3583.0,4095.0,4095.0,4095.0,4.03,4.35,-3.73,-0.02,-0.09,-0.23,0.0,1527.0,4095.0,877.0,3555.0,4095.0,3751.0,4095.0,4095.0,-11.78,1.37,7.42,0.65,-0.01,-0.49,1.0,excuse-me
3819.0,2173.0,3147.0,3946.0,3635.0,4095.0,4095.0,4095.0,4.42,3.78,-4.22,-0.04,0.03,-0.09,0.0,1519.0,4095.0,879.0,3583.0,4095.0,3744.0,4095.0,4095.0,-1.86,4.85,7.32,0.05,-0.07,0.03,1.0,excuse-me
3809.0,2160.0,3182.0,3943.0,3634.0,4095.0,4095.0,4095.0,4.32,4.15,-3.86,0.01,-0.04,-0.16,0.0,1505.0,4095.0,879.0,3598.0,4095.0,3721.0,4095.0,4095.0,-3.44,4.72,8.31,0.03,-0.05,-0.05,1.0,excuse-me
3809.0,2144.0,3154.0,3971.0,3608.0,4095.0,4095.0,4095.0,4.34,4.07,-4.02,0.09,-0.04,-0.12,0.0,1488.0,4095.0,880.0,3583.0,4095.0,3707.0,4095.0,4095.0,-3.39,4.64,7.92,-0.02,0.02,-0.08,1.0,excuse-me
3821.0,2115.0,3167.0,4001.0,3625.0,4095.0,4095.0,4095.0,4.47,4.04,-4.06,0.04,-0.09,-0.21,0.0,1456.0,4095.0,885.0,3583.0,4095.0,3683.0,4095.0,4095.0,-3.39,4.78,8.47,0.04,0.02,-0.02,1.0,excuse-me
3870.0,1023.0,3205.0,4053.0,3612.0,4088.0,4095.0,4095.0,4.49,2.59,-3.15,-0.13,0.33,0.02,0.0,1472.0,4095.0,907.0,3568.0,4095.0,3863.0,4095.0,4095.0,-3.2,4.58,8.57,0.05,-0.29,-0.11,1.0,excuse-me
3355.0,1142.0,2834.0,3505.0,3306.0,3653.0,4095.0,4095.0,5.65,1.44,-0.66,-0.15,5.25,2.17,0.0,2693.0,4095.0,2235.0,3233.0,4095.0,3803.0,4095.0,4095.0,-0.58,1.47,5.62,-0.65,0.07,-1.7,1.0,excuse-me
3026.0,2673.0,2864.0,3426.0,3322.0,3488.0,4095.0,3583.0,9.76,2.69,-2.17,0.89,0.72,0.86,0.0,2768.0,2869.0,2790.0,3345.0,4095.0,4095.0,4095.0,4095.0,-11.15,0.96,16.01,-0.36,1.11,-0.35,1.0,excuse-me
3003.0,1712.0,2887.0,4095.0,3376.0,3663.0,4095.0,4095.0,7.22,2.45,-4.5,0.64,-2.87,-0.83,0.0,2769.0,2795.0,2800.0,3376.0,4095.0,4095.0,4095.0,4095.0,-6.86,3.42,11.36,0.84,1.35,0.31,1.0,excuse-me
3376.0,1017.0,3547.0,4095.0,3419.0,3789.0,4095.0,4095.0,6.03,3.24,-6.67,-0.28,-1.22,-0.48,0.0,2118.0,4095.0,2613.0,3301.0,4095.0,4095.0,4095.0,4095.0,-15.97,-0.84,-1.9,2.58,1.33,2.9,1.0,excuse-me
3395.0,1032.0,3543.0,3963.0,3472.0,3837.0,4095.0,4095.0,6.37,0.53,-5.39,-0.94,-0.48,-0.37,0.0,1433.0,4095.0,3455.0,3445.0,4095.0,4095.0,4095.0,4095.0,0.17,-3.61,-6.75,-1.72,-1.08,4.63,1.0,excuse-me
3401.0,1012.0,3535.0,3936.0,3571.0,3993.0,4095.0,4095.0,4.75,0.49,-1.54,-0.45,-0.4,-0.78,0.0,1713.0,4095.0,1197.0,3054.0,4095.0,3855.0,4095.0,4095.0,2.43,5.82,25.38,-0.94,-1.96,-3.76,1.0,excuse-me
3408.0,1013.0,3523.0,3918.0,3583.0,4010.0,4095.0,4095.0,4.29,3.28,-4.63,0.17,0.11,-0.19,0.0,1732.0,4095.0,1013.0,3065.0,4095.0,3923.0,4095.0,4095.0,-1.62,-0.84,-6.65,0.63,1.63,2.51,1.0,excuse-me
3419.0,1002.0,3531.0,3978.0,3600.0,4016.0,4095.0,4095.0,4.53,3.22,-5.24,-0.24,-0.05,-0.12,0.0,1737.0,4095.0,1003.0,3043.0,4095.0,3984.0,4095.0,4095.0,14.71,9.45,20.18,-1.95,-1.43,-3.19,1.0,excuse-me
3411.0,976.0,3498.0,4016.0,3583.0,4048.0,4095.0,4095.0,4.76,3.76,-3.29,0.2,-0.03,-0.08,0.0,1755.0,4095.0,912.0,3118.0,4095.0,3868.0,4095.0,4095.0,-26.8,-6.06,28.27,2.86,0.16,-1.76,1.0,excuse-me
3417.0,975.0,3487.0,4090.0,3600.0,4053.0,4095.0,4095.0,4.39,3.75,-4.22,0.12,0.11,-0.08,0.0,1742.0,4095.0,953.0,3165.0,4095.0,3991.0,4095.0,4095.0,6.16,3.24,-1.89,-2.47,2.41,1.75,1.0,excuse-me
3413.0,983.0,3497.0,4045.0,3570.0,4080.0,4095.0,4095.0,4.72,3.37,-4.1,-0.16,-0.23,-0.23,0.0,1728.0,4095.0,933.0,3049.0,4095.0,3983.0,4095.0,4095.0,22.09,12.07,14.74,-2.91,-1.11,-1.92,1.0,excuse-me
